chrom	start	end	measure	id	i.start	i.end	contig_id	dxy_abs	contig_length	no_overlapping_islands	dxy_rel
chr4	22790960	28818720	Fst	121	28120264	28120899	contig56092	0.91429	1885	1	0.000485034482758621
chr4	22790960	28818720	Fst	121	28123208	28125925	contig16486	0.53036	2650	1	0.000200135849056604
chr4	22790960	28818720	Fst	121	28130142	28131920	contig2642	1.2089	1181	1	0.00102362404741744
chr4	22790960	28818720	Fst	121	28132094	28133458	contig61028	0.071429	1357	1	5.26374355195284e-05
chr4	22790960	28818720	Fst	121	28133538	28139784	contig24935	0.49643	1058	1	0.00046921550094518
chr4	22790960	28818720	Fst	121	28134860	28141186	contig50558	0	1122	1	0
chr4	22790960	28818720	Fst	121	28143245	28144110	contig8312	0.58214	886	1	0.000657042889390519
chr4	22790960	28818720	Fst	121	28181040	28181814	contig16072	0.13036	786	1	0.000165852417302799
chr4	22790960	28818720	Fst	121	28183831	28184347	contig20417	0.81071	571	1	0.00141980735551664
chr4	22790960	28818720	Fst	121	28189486	28196630	contig26034	0.54107	972	1	0.000556656378600823
chr4	22790960	28818720	Fst	121	28189886	28192225	contig30231	5.8786	2859	1	0.0020561734872333
chr4	22790960	28818720	Fst	121	28195334	28196630	contig11986	1.5411	1265	1	0.00121826086956522
chr4	22790960	28818720	Fst	121	28198987	28200327	contig35387	1.6518	1737	1	0.000950949913644214
chr4	22790960	28818720	Fst	121	28209745	28210675	contig26503	0.54821	918	1	0.000597178649237473
chr4	22790960	28818720	Fst	121	28210992	28213665	contig29561	3.6357	2634	1	0.00138029612756264
chr4	22790960	28818720	Fst	121	28220852	28221684	contig52990	1.6107	886	1	0.00181794582392777
chr4	22790960	28818720	Fst	121	28230553	28231233	contig30356	0.14286	678	1	0.00021070796460177
chr4	22790960	28818720	Fst	121	28552009	28552756	contig59643	1.5179	753	1	0.00201580345285525
chr4	22790960	28818720	Fst	121	28581602	28585907	contig46268	0.19464	1226	1	0.000158760195758564
chr4	22790960	28818720	Fst	121	28593918	28598399	contig17165	3.35	1619	1	0.00206917850525015
chr4	22790960	28818720	Fst	121	28611240	28638380	contig49251	2.9393	3167	1	0.000928102305020524
chr4	22790960	28818720	Fst	121	28632877	28634003	contig910	0.72679	1095	1	0.000663735159817352
chr4	22790960	28818720	Fst	121	28639235	28639623	contig1932	1.0107	382	1	0.00264581151832461
chr4	22790960	28818720	Fst	121	28640798	28642116	contig24195	1.0196	1441	1	0.000707564191533657
chr4	22790960	28818720	Fst	121	28644577	28645436	contig25354	0.50893	875	1	0.000581634285714286
chr4	22790960	28818720	Fst	121	28648450	28658238	contig4569	1.0268	2086	1	0.000492233940556088
chr4	22790960	28818720	Fst	121	28650018	28651507	contig50041	4.7875	1533	1	0.00312296151337247
chr4	22790960	28818720	Fst	121	28651510	28658238	contig24914	1.0625	718	1	0.00147980501392758
chr4	22790960	28818720	Fst	121	28660859	28662339	contig56934	2.3875	1476	1	0.00161754742547425
chr4	22790960	28818720	Fst	121	28668795	28669444	contig55449	0.49107	643	1	0.000763716951788491
chr4	22790960	28818720	Fst	121	28675426	28676593	contig48851	4.6446	1144	1	0.00405996503496503
chr4	22790960	28818720	Fst	121	28677237	28681627	contig59101	6.5304	2682	1	0.00243489932885906
chr4	22790960	28818720	Fst	121	28682583	28684912	contig10391	2.4839	1703	1	0.00145854374633001
chr4	22790960	28818720	Fst	121	28683172	28683855	contig31780	0.14286	659	1	0.000216783004552352
chr4	22790960	28818720	Fst	121	28685409	28686037	contig55468	0.49464	628	1	0.000787643312101911
chr4	22790960	28818720	Fst	121	28686956	28687366	contig48326	0.55357	425	1	0.00130251764705882
chr4	22790960	28818720	Fst	121	28689058	28695730	contig26594	0	2635	1	0
chr4	50985280	53860880	Fst	122	52220709	52222424	contig39952	1.1375	1740	1	0.000653735632183908
chr4	50985280	53860880	Fst	122	52222426	52239899	contig34734	3.3179	2678	1	0.00123894697535474
chr4	50985280	53860880	Fst	122	52232248	52233097	contig51692	0.54286	860	1	0.000631232558139535
chr4	50985280	53860880	Fst	122	52304207	52342609	contig26917	1.0732	1793	1	0.000598549916341327
chr4	50985280	53860880	Fst	122	52327203	52327489	contig36035	0.6375	218	1	0.0029243119266055
chr4	50985280	53860880	Fst	122	52382020	52383980	contig33374	5.7643	1991	1	0.00289517830236062
chr4	50985280	53860880	Fst	122	52384092	52386311	contig23026	3.4339	2166	1	0.00158536472760849
chr4	50985280	53860880	Fst	122	52386395	52386924	contig35546	1.0482	533	1	0.00196660412757974
chr4	50985280	53860880	Fst	122	52387186	52387715	contig59803	0.52679	565	1	0.000932371681415929
chr4	50985280	53860880	Fst	122	52388914	52393179	contig12179	8.3161	4233	1	0.00196458776281597
chr4	50985280	53860880	Fst	122	52393632	52394454	contig2104	3.1857	805	1	0.00395739130434783
chr4	50985280	53860880	Fst	122	52394441	52402368	contig54890	0.65179	648	1	0.0010058487654321
chr4	50985280	53860880	Fst	122	52395881	52397401	contig21044	7.3768	1530	1	0.00482143790849673
chr4	50985280	53860880	Fst	122	52397928	52399429	contig6351	5.6982	1444	1	0.00394612188365651
chr4	50985280	53860880	Fst	122	52400699	52402375	contig8213	6.0732	1647	1	0.00368743169398907
chr4	50985280	53860880	Fst	122	52404285	52404976	contig4599	0.25893	663	1	0.000390542986425339
chr4	50985280	53860880	Fst	122	52405083	52405525	contig40018	1.1304	482	1	0.00234522821576764
chr4	50985280	53860880	Fst	122	52407342	52407929	contig5208	0.50357	596	1	0.00084491610738255
chr4	50985280	53860880	Fst	122	52410186	52414284	contig52329	2.0714	1645	1	0.00125920972644377
chr4	50985280	53860880	Fst	122	52413141	52414241	contig27600	8.7179	1082	1	0.00805720887245841
chr4	50985280	53860880	Fst	122	52414284	52416265	contig4124	7.6893	1875	1	0.00410096
chr4	50985280	53860880	Fst	122	52416591	52418578	contig27124	1.3661	1987	1	0.00068751887267237
chr4	50985280	53860880	Fst	122	52418658	52421268	contig8742	6.7411	2632	1	0.00256120820668693
chr4	50985280	53860880	Fst	122	52424530	52426605	contig42909	0.73393	1990	1	0.000368809045226131
chr4	50985280	53860880	Fst	122	52424533	52426605	contig39660	0.60357	1968	1	0.000306692073170732
chr4	50985280	53860880	Fst	122	52427192	52428224	contig29135	0.64821	1038	1	0.000624479768786127
chr4	50985280	53860880	Fst	122	52428621	52429284	contig47656	0.14821	637	1	0.000232668759811617
chr4	50985280	53860880	Fst	122	52431032	52432406	contig11412	0.125	1377	1	9.07770515613653e-05
chr4	50985280	53860880	Fst	122	52439467	52439853	contig7219	0.49464	376	1	0.00131553191489362
chr4	50985280	53860880	Fst	122	52439829	52445597	contig604	12.373	3902	1	0.00317093798052281
chr4	50985280	53860880	Fst	122	52443973	52446608	contig41273	0.76607	1081	1	0.000708667900092507
chr4	50985280	53860880	Fst	122	52451787	52453983	contig37166	5.8839	2191	1	0.00268548607941579
chr4	50985280	53860880	Fst	122	52456007	52458958	contig2129	4.8875	2962	1	0.00165006752194463
chr4	50985280	53860880	Fst	122	52456007	52457179	contig22593	0	1178	1	0
chr4	50985280	53860880	Fst	122	52459658	52461541	contig39482	11.236	1909	1	0.00588580408590885
chr4	50985280	53860880	Fst	122	52461636	52463633	contig21293	17.961	2004	1	0.0089625748502994
chr4	50985280	53860880	Fst	122	52463639	52464928	contig43429	0.28571	1277	1	0.000223735317149569
chr4	50985280	53860880	Fst	122	52465443	52466043	contig48789	1.1714	600	1	0.00195233333333333
chr4	50985280	53860880	Fst	122	52467264	52482200	contig29622	0.085714	2139	1	4.00719962599346e-05
chr4	50985280	53860880	Fst	122	52471841	52473577	contig45756	3.8268	1730	1	0.00221202312138728
chr4	50985280	53860880	Fst	122	52475163	52476042	contig18342	1.1482	988	1	0.00116214574898785
chr4	50985280	53860880	Fst	122	52478149	52479001	contig51046	0.58929	869	1	0.000678124280782509
chr4	50985280	53860880	Fst	122	52479167	52480338	contig43157	1.4875	1173	1	0.00126811594202899
chr4	50985280	53860880	Fst	122	52480591	52482200	contig15006	0.0625	1609	1	3.88440024860162e-05
chr4	50985280	53860880	Fst	122	52487963	52533121	contig9951	1.5411	784	1	0.0019656887755102
chr4	50985280	53860880	Fst	122	52488685	52537277	contig29228	1.7125	3513	1	0.000487475092513521
chr4	50985280	53860880	Fst	122	52497701	52501169	contig16937	14.748	4146	1	0.00355716353111433
chr4	50985280	53860880	Fst	122	52502971	52504326	contig50810	3.1089	1326	1	0.00234457013574661
chr4	50985280	53860880	Fst	122	52504304	52506180	contig32517	3.925	1791	1	0.00219151312116136
chr4	50985280	53860880	Fst	122	52506712	52508550	contig7317	2.4339	1907	1	0.00127629785002622
chr4	50985280	53860880	Fst	122	52506712	52508170	contig44765	0.275	1659	1	0.000165762507534659
chr4	50985280	53860880	Fst	122	52510102	52510650	contig15726	0.125	543	1	0.000230202578268877
chr4	50985280	53860880	Fst	122	52510997	52511917	contig55297	1.6446	927	1	0.00177411003236246
chr4	50985280	53860880	Fst	122	52511917	52512741	contig41615	2.3446	884	1	0.00265226244343891
chr4	50985280	53860880	Fst	122	52512752	52514797	contig20776	7.6071	2046	1	0.00371803519061584
chr4	50985280	53860880	Fst	122	52514797	52516074	contig2935	2.7429	1316	1	0.00208427051671733
chr4	50985280	53860880	Fst	122	52516100	52516953	contig5137	0.35536	829	1	0.000428661037394451
chr4	50985280	53860880	Fst	122	52517975	52519274	contig25904	6.2964	1323	1	0.00475918367346939
chr4	50985280	53860880	Fst	122	52519273	52520128	contig43080	3.4304	881	1	0.00389375709421112
chr4	50985280	53860880	Fst	122	52525332	52525890	contig40576	2.2339	569	1	0.00392601054481547
chr4	50985280	53860880	Fst	122	52525935	52526851	contig41127	2.5964	912	1	0.0028469298245614
chr4	50985280	53860880	Fst	122	52529942	52530414	contig2972	1.2554	574	1	0.00218710801393728
chr4	50985280	53860880	Fst	122	52537317	52537818	contig57333	0.68036	520	1	0.00130838461538462
chr4	50985280	53860880	Fst	122	52546911	52547190	contig25760	0.21429	264	1	0.000811704545454545
chr4	50985280	53860880	Fst	122	52549610	52552253	contig31337	2.8286	672	1	0.00420922619047619
chr4	50985280	53860880	Fst	122	52574593	52593109	contig42246	1.5625	2883	1	0.000541970169961845
chr4	50985280	53860880	Fst	122	52574593	52593109	contig59562	0.0875	2885	1	3.03292894280763e-05
chr4	50985280	53860880	Fst	122	52574593	52593109	contig10050	1.5625	2885	1	0.00054159445407279
chr4	50985280	53860880	Fst	122	52584547	52585088	contig39624	0.59107	528	1	0.00111945075757576
chr4	50985280	53860880	Fst	122	52684475	52690972	contig52372	7.0339	1774	1	0.00396499436302142
chr4	50985280	53860880	Fst	122	52699585	52700285	contig5097	2.1679	1284	1	0.00168839563862928
chr4	50985280	53860880	Fst	122	52703018	52711856	contig15417	1.4768	1880	1	0.000785531914893617
chr4	50985280	53860880	Fst	122	52714195	52726209	contig59473	3.2625	2422	1	0.00134702725020644
chr4	50985280	53860880	Fst	122	52714208	52735237	contig52917	0	2481	1	0
chr4	50985280	53860880	Fst	122	52727944	52728880	contig21058	0.98036	927	1	0.00105756202804746
chr4	50985280	53860880	Fst	122	52742647	52761990	contig57712	0.47679	2055	1	0.000232014598540146
chr4	50985280	53860880	Fst	122	52747424	52749235	contig42692	4.3054	1795	1	0.00239855153203343
chr4	50985280	53860880	Fst	122	52752756	52753704	contig59979	1.5286	961	1	0.00159063475546306
chr4	50985280	53860880	Fst	122	52766219	52767366	contig36414	1.2482	1217	1	0.00102563681183237
chr4	50985280	53860880	Fst	122	52768779	52770787	contig51576	3.9089	2064	1	0.00189384689922481
chr4	50985280	53860880	Fst	122	52891523	52892791	contig32311	0.78929	1292	1	0.000610905572755418
chr4	50985280	53860880	Fst	122	52893482	52894986	contig20593	3.3982	1054	1	0.00322409867172676
chr4	50985280	53860880	Fst	122	52936672	52937712	contig1690	0.15	1034	1	0.000145067698259188
chr4	50985280	53860880	Fst	122	52938433	52939344	contig38451	4.1107	1218	1	0.00337495894909688
chr4	50985280	53860880	Fst	122	52947002	52981896	contig35709	0.93214	2213	1	0.000421211025756891
chr4	50985280	53860880	Fst	122	52962751	52963373	contig60265	0.65179	596	1	0.00109360738255034
chr4	50985280	53860880	Fst	122	52963405	52964555	contig6509	0.45	1169	1	0.000384944396920445
chr4	50985280	53860880	Fst	122	52972432	52973282	contig5507	2.8179	858	1	0.00328426573426573
chr4	50985280	53860880	Fst	122	52975183	52975613	contig51659	0.4875	430	1	0.00113372093023256
chr4	50985280	53860880	Fst	122	52981109	52981272	contig23293	0.51786	203	1	0.00255103448275862
chr4	50985280	53860880	Fst	122	52985678	52987252	contig50310	1.5857	1519	1	0.00104391046741277
chr4	50985280	53860880	Fst	122	53041138	53041830	contig44469	0.1	720	1	0.000138888888888889
chr4	50985280	53860880	Fst	122	53059006	53059637	contig34309	0.5125	597	1	0.000858458961474037
chr4	50985280	53860880	Fst	122	53124011	53124790	contig12135	1.6393	790	1	0.00207506329113924
chr4	50985280	53860880	Fst	122	53162278	53162937	contig12408	0.49643	652	1	0.000761395705521472
chr4	50985280	53860880	Fst	122	53213810	53214316	contig22824	3.0821	507	1	0.00607909270216963
chr4	50985280	53860880	Fst	122	53298094	53313439	contig59279	0.54286	467	1	0.00116244111349036
chr4	50985280	53860880	Fst	122	53301931	53313439	contig31345	0.4875	503	1	0.000969184890656064
chr4	50985280	53860880	Fst	122	53306825	53308050	contig34368	1.625	1217	1	0.00133525061626952
chr4	50985280	53860880	Fst	122	53316666	53317237	contig54035	0.59643	615	1	0.00096980487804878
chr4	50985280	53860880	Fst	122	53333033	53333524	contig56395	0.085714	487	1	0.000176004106776181
chr4	50985280	53860880	Fst	122	53340145	53341969	contig21822	0.48214	1583	1	0.000304573594440935
chr4	50985280	53860880	Fst	122	53346793	53348265	contig50384	0.58571	1474	1	0.00039736092265943
chr4	50985280	53860880	Fst	122	53350075	53351563	contig20619	5.1036	1549	1	0.0032947708198838
chr4	50985280	53860880	Fst	122	53351592	53352455	contig32977	0.057143	865	1	6.60612716763006e-05
chr4	50985280	53860880	Fst	122	53355624	53356138	contig27390	0.075	527	1	0.000142314990512334
chr4	50985280	53860880	Fst	122	53365029	53368287	contig40378	2.6125	3259	1	0.000801626265725683
chr4	50985280	53860880	Fst	122	53722235	53722803	contig20209	0.43214	579	1	0.000746355785837651
chr4	50985280	53860880	Fst	122	53770035	53771024	contig43963	2.0571	961	1	0.00214058272632674
chr4A	7905760	10956480	Fst	123	7911397	7926838	contig55825	1.8089	3136	1	0.000576817602040816
chr4A	7905760	10956480	Fst	123	7924486	7925439	contig48989	0.028571	783	1	3.64891443167305e-05
chr4A	7905760	10956480	Fst	123	8031545	8078238	contig51962	0.50893	3251	1	0.000156545678252845
chr4A	7905760	10956480	Fst	123	8031545	8071685	contig47942	1.0768	1662	1	0.000647894103489771
chr4A	7905760	10956480	Fst	123	8070617	8078239	contig5323	1.5857	2656	1	0.000597025602409639
chr4A	7905760	10956480	Fst	123	8073210	8078239	contig41191	0.05	2183	1	2.29042601923958e-05
chr4A	7905760	10956480	Fst	123	8074533	8078239	contig35328	1.6464	2409	1	0.000683437110834371
chr4A	7905760	10956480	Fst	123	8075567	8076211	contig19931	0.4625	587	1	0.000787904599659285
chr4A	7905760	10956480	Fst	123	8132501	8146567	contig35171	2.4571	2030	1	0.00121039408866995
chr4A	7905760	10956480	Fst	123	8309260	8319560	contig24476	1.5089	2064	1	0.000731056201550388
chr4A	7905760	10956480	Fst	123	8319035	8319579	contig43210	0.49643	553	1	0.000897703435804702
chr4A	7905760	10956480	Fst	123	8323976	8324816	contig13750	0.69643	848	1	0.00082126179245283
chr4A	7905760	10956480	Fst	123	8334890	8336087	contig56735	3.1679	1180	1	0.00268466101694915
chr4A	7905760	10956480	Fst	123	8413282	8414012	contig53374	1.5839	739	1	0.00214330175913397
chr4A	7905760	10956480	Fst	123	8425341	8438474	contig31700	4.3607	2506	1	0.00174010375099761
chr4A	7905760	10956480	Fst	123	8498634	8511681	contig26514	2.0518	821	1	0.00249914738124239
chr4A	7905760	10956480	Fst	123	8511856	8512603	contig32451	2.9304	744	1	0.00393870967741936
chr4A	7905760	10956480	Fst	123	8527965	8576650	contig61581	0.0125	910	1	1.37362637362637e-05
chr4A	7905760	10956480	Fst	123	8534255	8560138	contig41862	9.6214	2732	1	0.00352174231332357
chr4A	7905760	10956480	Fst	123	8565713	8567667	contig15058	1.6446	1964	1	0.000837372708757638
chr4A	7905760	10956480	Fst	123	8568540	8577345	contig27547	1.1179	1094	1	0.00102184643510055
chr4A	7905760	10956480	Fst	123	8590437	8591906	contig23730	6.0286	1565	1	0.00385214057507987
chr4A	7905760	10956480	Fst	123	8592068	8593004	contig18583	0.7875	934	1	0.000843147751605996
chr4A	7905760	10956480	Fst	123	8593090	8608411	contig8887	2.4571	2090	1	0.00117564593301435
chr4A	7905760	10956480	Fst	123	8617877	8618907	contig56579	2.3446	1038	1	0.00225876685934489
chr4A	7905760	10956480	Fst	123	8636505	8684266	contig21970	1.5214	906	1	0.00167924944812362
chr4A	7905760	10956480	Fst	123	8642769	8643637	contig33364	1.8	853	1	0.00211019929660023
chr4A	7905760	10956480	Fst	123	9159731	9164742	contig3871	1.7161	4279	1	0.000401051647581211
chr4A	7905760	10956480	Fst	123	9177804	9191861	contig21620	0.59464	1140	1	0.000521614035087719
chr4A	7905760	10956480	Fst	123	9177804	9191861	contig1334	0.37143	1194	1	0.00031108040201005
chr4A	7905760	10956480	Fst	123	9192412	9192893	contig12119	1.5411	500	1	0.0030822
chr4A	7905760	10956480	Fst	123	9201173	9204516	contig27407	1.4232	954	1	0.00149182389937107
chr4A	7905760	10956480	Fst	123	9202205	9203078	contig34470	0.5875	875	1	0.000671428571428571
chr4A	7905760	10956480	Fst	123	9208314	9209273	contig6240	1.1768	965	1	0.00121948186528497
chr4A	7905760	10956480	Fst	123	9215038	9220576	contig53984	16.309	5585	1	0.00292014324082363
chr4A	7905760	10956480	Fst	123	9234742	9235585	contig23049	0.71786	849	1	0.000845535924617197
chr4A	7905760	10956480	Fst	123	9306254	9311407	contig41924	12.848	2288	1	0.00561538461538462
chr4A	7905760	10956480	Fst	123	9312975	9316474	contig52905	3.9071	2966	1	0.00131729602157788
chr4A	7905760	10956480	Fst	123	9316547	9318361	contig45595	0.15	976	1	0.000153688524590164
chr4A	7905760	10956480	Fst	123	9332459	9348835	contig58685	3.3429	2652	1	0.00126052036199095
chr4A	7905760	10956480	Fst	123	9334948	9335917	contig38101	0.69107	1003	1	0.000689002991026919
chr4A	7905760	10956480	Fst	123	9337355	9338005	contig28822	0.2	622	1	0.000321543408360129
chr4A	7905760	10956480	Fst	123	9351010	9352414	contig53052	1.2304	684	1	0.00179883040935673
chr4A	7905760	10956480	Fst	123	9356119	9357054	contig11592	3.4607	935	1	0.00370128342245989
